0.387273,-1.90753,-50.2127,9.63418,33.1573,-5.03907,1.45937
0.387273,-2.69509,-49.4674,10.9236,33.1573,3.64479,-0.913010
0.648022,-3.08887,-48.3496,7.05537,36.1798,-5.03907,-2.00678
0.648022,-2.69509,-49.8401,13.5024,43.7358,3.64479,-11.2735
0.424523,-2.69509,-49.4674,10.9236,25.6013,12.3286,23.9535
0.499022,-2.30131,-48.7222,13.5024,36.1798,3.64479,22.2208
0.499022,-2.69509,-49.8401,10.9236,33.1573,-13.7229,-0.895714
0.424523,-3.08887,-50.9579,7.05537,34.6685,-5.03907,-15.9479
0.499022,-3.08887,-49.8401,5.76597,46.7583,-5.03907,3.24635
0.424523,-2.30131,-50.5853,13.5024,39.2022,12.3286,-2.19820
0.312773,-2.69509,-50.2127,3.18716,30.1349,-5.03907,15.9494
0.201023,-2.69509,-48.7222,13.5024,21.0676,-5.03907,-1.12086
0.350023,-2.30131,-48.3496,10.9236,27.1125,-22.4068,5.09463
0.350023,-3.48265,-48.3496,9.63418,36.1798,3.64479,-0.394432
0.350023,-1.51375,-47.2317,9.63418,24.0901,-5.03907,0.898514
0.536272,-2.30131,-47.6043,8.34478,34.6685,3.64479,-43.7378
0.573522,-3.08887,-48.7222,7.05537,27.1125,-5.03907,-14.6310
0.275523,-3.08887,-47.9769,8.34478,33.1573,-13.7229,4.65820
0.387273,-2.69509,-48.7222,9.63418,28.6237,3.64479,-17.1067
0.610772,-2.69509,-49.8401,16.0812,30.1349,-5.03907,-20.5112
0.461772,-2.69509,-49.0948,16.0812,27.1125,-5.03907,-33.8630
0.275523,-3.08887,-49.4674,9.63418,25.6013,3.64479,-2.58202
0.461772,-2.69509,-51.3306,13.5024,39.2022,-5.03907,25.2130
0.387273,-2.69509,-47.6043,9.63418,45.2470,12.3286,24.3876
0.201023,-3.08887,-51.3306,9.63418,33.1573,-5.03907,-17.4273
0.573522,-2.30131,-48.3496,5.76597,46.7583,3.64479,4.13323
0.424523,-3.08887,-48.3496,10.9236,22.5788,-5.03907,-4.81093
0.387273,-2.69509,-49.4674,9.63418,28.6237,-5.03907,-10.5732
0.424523,-2.30131,-50.2127,10.9236,27.1125,-5.03907,-12.5305
0.499022,-2.69509,-48.7222,9.63418,40.7134,3.64479,6.54750
0.350023,-2.69509,-48.3496,12.2130,39.2022,-5.03907,6.04098
0.499022,-2.69509,-49.0948,10.9236,13.5116,3.64479,-4.94900
0.387273,-2.30131,-49.4674,9.63418,40.7134,-31.0906,15.4811
0.424523,-3.48265,-47.9769,13.5024,31.6461,-13.7229,27.9408
0.610772,-2.69509,-47.9769,13.5024,31.6461,12.3286,40.1451
0.499022,-3.08887,-49.8401,10.9236,16.5340,-13.7229,23.5972
0.312773,-2.69509,-49.4674,5.76597,28.6237,3.64479,-13.6431
0.610772,-1.90753,-48.3496,8.34478,45.2470,-13.7229,-37.7274
0.424523,-2.69509,-49.0948,8.34478,45.2470,-5.03907,13.8441
0.461772,-2.30131,-48.7222,12.2130,36.1798,21.0125,41.2360
0.499022,-3.87644,-49.4674,10.9236,31.6461,3.64479,6.60184
0.499022,-2.69509,-49.8401,8.34478,24.0901,29.6963,-0.825073
0.350023,-3.08887,-49.8401,12.2130,45.2470,12.3286,-11.5762
0.275523,-3.08887,-52.0758,4.47656,21.0676,-13.7229,-12.1747
0.499022,-2.30131,-50.2127,0.608348,39.2022,-5.03907,14.0552
0.461772,-3.08887,-50.2127,12.2130,42.2246,12.3286,13.8930
0.387273,-3.48265,-49.0948,8.34478,22.5788,12.3286,-46.6008
0.573522,-3.08887,-50.2127,10.9236,24.0901,-13.7229,33.5492
0.312773,-2.69509,-48.3496,7.05537,46.7583,-5.03907,8.23341
0.573522,-3.48265,-50.5853,8.34478,28.6237,-13.7229,-7.48312
0.499022,-3.08887,-48.7222,4.47656,30.1349,-5.03907,-11.2249
0.573522,-1.90753,-50.5853,10.9236,24.0901,21.0125,-18.8772
0.648022,-1.90753,-48.7222,16.0812,45.2470,12.3286,-17.0096
0.350023,-2.69509,-49.8401,12.2130,46.7583,-5.03907,-21.3872
0.536272,-2.69509,-49.0948,10.9236,39.2022,-13.7229,2.14830
0.536272,-2.69509,-51.7032,10.9236,39.2022,-5.03907,11.3283
0.275523,-3.08887,-49.8401,13.5024,42.2246,-13.7229,-46.1130
0.387273,-2.30131,-49.0948,4.47656,28.6237,-5.03907,-34.0709
0.424523,-2.30131,-48.3496,9.63418,33.1573,3.64479,-37.8887
0.238273,-3.08887,-49.4674,9.63418,36.1798,3.64479,-13.6015
0.536272,-2.30131,-50.5853,10.9236,34.6685,-13.7229,4.30532
0.350023,-3.08887,-49.4674,10.9236,43.7358,3.64479,39.1904
0.201023,-3.08887,-46.8591,12.2130,40.7134,-5.03907,-36.9563
0.424523,-3.48265,-50.2127,10.9236,39.2022,3.64479,10.9142
0.610772,-3.08887,-49.8401,10.9236,40.7134,-5.03907,15.4884
0.536272,-2.69509,-49.4674,12.2130,39.2022,-13.7229,-16.5002
0.387273,-2.69509,-49.8401,12.2130,24.0901,3.64479,-7.62827
0.499022,-2.30131,-50.9579,14.7918,40.7134,-13.7229,-2.18894
0.350023,-1.90753,-50.2127,9.63418,24.0901,3.64479,5.98950
0.536272,-2.30131,-49.4674,16.0812,40.7134,-5.03907,37.1226
0.275523,-2.69509,-47.9769,12.2130,25.6013,-13.7229,-8.24965
0.424523,-3.08887,-49.4674,8.34478,28.6237,3.64479,-29.4626
0.424523,-2.30131,-49.4674,8.34478,34.6685,21.0125,5.71278
0.424523,-2.30131,-48.7222,10.9236,42.2246,-13.7229,10.2967
0.499022,-2.69509,-48.7222,7.05537,42.2246,3.64479,-8.50738
